NAME,ADDR,LBRRY_LA,LBRRY_LO,TEL
아산시 둔포도서관,충청남도 아산시 둔포면 둔포중앙로161번길 27-6,36.9267409,127.0407865,041-536-8595
아산시 꿈샘어린이청소년도서관,충청남도 아산시 시민로 500,36.794453,127.0043048,041-530-6721
아산시 탕정온샘도서관,충청남도 아산시 탕정면 한내로 209,36.7902418,127.0540115,041-536-8740
용산꿈나무도서관,"서울특별시 용산구 백범로 329, 3층",37.5385513,126.9654268,02-707-0138
청파도서관,"서울특별시 용산구 청파로93길 27, 1층",37.5538955,126.9675303,02-714-3931
청파어린이영어도서관,"서울특별시 용산구 청파로49길 34, 4층",37.5454286,126.9684777,02-702-0641
용암어린이영어도서관,"서울특별시 용산구 신흥로3가길 21-7, 2층",37.540978,126.984657,02-798-4181
후암동 작은도서관 북앤캠프,"서울특별시 용산구 후암로 32-6, 2층",37.548659,126.9781385,02-2199-8758
해다올 작은도서관,"서울특별시 용산구 신흥로 90, B1층",37.5460443,126.9855627,02-2199-8739
남영동 작은도서관,"서울특별시 용산구 두텁바위로1길 13, B1층",37.545666,126.9730745,02-775-9260
원효로제2동 작은도서관,"서울특별시 용산구 효창원로8길 3, 4층",37.5343171,126.9515072,02-2199-8755
효창동 작은도서관,"서울특별시 용산구 효창원로 161, 3층",37.5424211,126.9618156,02-2199-8753
오렌지나무 작은도서관,"서울특별시 용산구 효창원로37길 1, 2층(용문동 어울림센터)",37.5389156,126.9575712,02-2199-8754
한강로동 작은도서관,"서울특별시 용산구 한강대로38길 28, 3층",37.5289836,126.9695151,02-2199-8743
이촌2동 작은도서관,"서울특별시 용산구 이촌로18길 20, 2층",37.5262428,126.9546466,02-2199-8756
회나무 작은도서관,"서울특별시 용산구 회나무로13길 58, 1층",37.5418503,126.9901255,02-2199-8759
한남동 작은도서관,"서울특별시 용산구 이태원로 224-19, 2층",37.5366059,126.9771397,02-2199-8742
서빙고동 작은도서관,"서울특별시 용산구 서빙고로 279, 1층",37.5204423,126.9946495,02-2199-8746
작은도서관 꿈꾸는책마을,"서울특별시 용산구 장문로 95, 1층",37.5262782,127.0001476,02-2199-8747
별밭 작은도서관,"서울특별시 용산구 대사관로34길 49, 4층",37.5311243,127.0062695,02-2199-8740
옥천군민도서관,충청북도 옥천군 옥천읍 관성로4길 10,36.3004381,127.5746837,043-730-3612
노원중앙도서관,서울특별시 노원구 노원로34길 43,37.6610613,127.0649973,02-950-0050
노원어린이도서관,서울특별시 노원구 한글비석로 346,37.6580084,127.076284,02-933-7145
월계도서관,서울특별시 노원구 월계로 319,37.6286048,127.0561075,02-991-0871
상계도서관,서울특별시 노원구 동일로243길 57,37.6784183,127.0518501,02-3391-7882
불암도서관,서울특별시 노원구 중계로 106,37.6452276,127.0825682,02-935-0721
화랑도서관,서울특별시 노원구 노원로1나길 10,37.6214718,127.083021,02-973-1318
하계어린이도서관,"서울특별시 노원구 공릉로58가길 13, 2층",37.6360746,127.0729493,02-979-7644~5
광양중앙도서관,전라남도 광양시 광양읍 향교길 9-30,34.9802034,127.5875486,061-797-2530
광양중마도서관,전라남도 광양시 광장로 14,34.9374495,127.6905967,061-797-2430
광양희망도서관,전라남도 광양시 광양읍 인덕로 1022,34.9751297,127.5805497,061-797-4700
광양용강도서관,전라남도 광양시 광양읍 기두5길 5,34.9741298,127.607381,061-797-3869
광산구립장덕도서관,광주광역시 광산구 풍영로 179,35.1910934,126.8140936,062-960-3997
광산구립이야기꽃도서관,광주광역시 광산구 선운중앙로67번길 6,35.1484289,126.7798985,062-960-6818
광산구립첨단도서관,광주광역시 광산구 임방울대로 673-12,35.2167923,126.832239,062-960-8298
광산구립운남어린이도서관,광주광역시 광산구 목련로217번길 10,35.1730207,126.8219798,062-960-8302
광산구립신가도서관,광주광역시 광산구 신가로40번길 24,35.1827519,126.8285849,062-960-8548
동해시립북삼도서관,강원특별자치도 동해시 효자로 649,37.4926885,129.1044104,033-530-2490
동해시립발한도서관,강원특별자치도 동해시 해안로 535,37.5482038,129.1059792,033-530-2480
이도작은도서관,강원특별자치도 동해시 이원길 151,37.4800496,129.1088441,033-521-5163
무릉작은도서관,"강원특별자치도 동해시 무릉1길 4, 3층",37.4882653,129.0682535,033-534-8811
등대작은도서관,"강원특별자치도 동해시 논골길 78, 2층",37.5586983,129.114202,033-535-5162
울산동부도서관,울산광역시 동구 봉수로 505,35.5282078,129.4250825,052-241-2300
강동구립성내도서관,서울특별시 강동구 성안로 106-1,37.5327964,127.1333283,02-471-0044
강동구립해공도서관,서울특별시 강동구 올림픽로 702,37.5443685,127.126709,02-478-9656
강동구립강일도서관,"서울특별시 강동구 아리수로93길 9-14, 5층",37.5650504,127.1738009,02-427-4004
강동구립암사도서관,서울특별시 강동구 고덕로20길 42,37.5528007,127.1333457,02-429-0476
강동구립천호도서관,"서울특별시 강동구 성안로 31마길 1, 2층",37.5408046,127.1338987,02-488-7223
울주도서관,울산광역시 울주군 언양읍 언양로 109,35.5588501,129.1373782,052-255-8161 (18:00~22:00 - 052-255-8100)
거제시립장평도서관,경상남도 거제시 장평3로 10,34.889635,128.609325,055-639-3861
거제시립옥포도서관,경상남도 거제시 진목로 20,34.8970408,128.6875731,055-639-3881
거제시립장승포도서관,경상남도 거제시 신부로 36,34.8699012,128.7313594,055-639-3871
거제시립수양도서관,경상남도 거제시 제산로5길 26,34.8877852,128.6462266,055-639-3891
거제시립하청도서관,경상남도 거제시 하청면 하청로 12-7,34.9554532,128.6550841,055-639-3921
옥포작은도서관,경상남도 거제시 옥포대첩로 84,34.8938695,128.6961156,055-680-7021
글밭작은도서관,경상남도 거제시 계룡로13길 6,34.8843826,128.6189394,055-636-3019
거제시립아주도서관,"경상남도 거제시 탑곡로 73, 4층",34.8633998,128.6938561,055-639-7320
장안마루 작은도서관,서울특별시 동대문구 사가정로 23길 64,37.5815929,127.0702457,070-7733-0054
답십리1동 아름드리 작은도서관,서울특별시 동대문구 사가정로 30,37.5718898,127.0511352,02-2171-6227
답십리2동 민들레 작은도서관,서울특별시 동대문구 한천로11길 18,37.567353,127.0612752,02-2171-6243
이문2동 작은도서관,서울특별시 동대문구 신이문로 27-5,37.6033142,127.0651101,02-2171-6503
장안1동 작은도서관,서울특별시 동대문구 장한로26가길 113,37.566901,127.0695125,02-2171-6296
휘경2동 꿈빛누리 작은도서관,서울특별시 동대문구 한천로 329,37.5901107,127.0685658,02-2171-6443
이문1동 꿈꾸는 작은도서관,서울특별시 동대문구 외대역동로 114-1,37.5976622,127.0654786,02-2171-6611
휘경1동 새싹마루 작은도서관,서울특별시 동대문구 외대역동로6길 3,37.5928813,127.0657151,02-2171-6431
전농2동 뜨락 작은도서관,서울특별시 동대문구 사가정로 137,37.5780526,127.0599929,02-2171-6143
동대문책마당도서관,서울특별시 동대문구 천호대로 145,37.5742015,127.0398327,02-2127-4116
배봉산 숲속도서관,서울특별시 동대문구 전농로16길 97,37.5794335,127.0658492,02-2215-1959
원신흥도서관,대전광역시 유성구 원신흥남로 59,36.3440483,127.3359618,042-611-6970
월평도서관,대전광역시 서구 한밭대로 664,36.3580403,127.3777371,042-288-4870
부천시립역곡도서관,경기도 부천시 지봉로51번길 54,37.4886425,126.8026956,"032-625-4593, 4594"
신흥어울마당작은도서관,"경기도 부천시 삼작로 109, 4~5층",37.5198721,126.7932853,032-625-4691
상동어울마당작은도서관,"경기도 부천시 석천로16번길 50, 2층",37.4888402,126.7627195,032-612-5615
팔판빛오름작은도서관,"경상남도 김해시 덕정로 108, 복리동 지하층",35.1794629,128.7966061,055-904-2408
유토피아작은도서관,"경상남도 김해시 인제로 167, 관리동 2층",35.2433707,128.9034897,055-312-1300
김해율하도서관,경상남도 김해시 율하2로 210,35.1718789,128.8138273,055-340-7161
성남시 중앙도서관,경기도 성남시 분당구 판교로 546,37.3985507,127.1068146,031-729-4500
성남시 위례도서관,"경기도 성남시 수정구 위례순환로 125, 3·4층",37.4752772,127.1417456,031-729-8950
성남시 중원어린이도서관,경기도 성남시 중원구 산성대로408번길 42,37.4475657,127.1631352,031-729-4350
성남시 해오름도서관,경기도 성남시 중원구 희망로 403,37.428659,127.153577,031-729-8770
성남시 분당도서관,경기도 성남시 분당구 불정로 110,37.3580965,127.1165676,031-729-4800
성남시 서현도서관,경기도 성남시 분당구 중앙공원로 77,37.3807258,127.1290412,031-729-8700
성남시 구미도서관,경기도 성남시 분당구 미금일로 105,37.3454424,127.1077636,031-729-4700
성남시 무지개도서관,경기도 성남시 분당구 구미로 111,37.3395814,127.1208293,031-729-4773
성남시 판교도서관,경기도 성남시 분당구 판교공원로4길 27,37.3918506,127.0908622,031-729-4900
성남시 판교어린이도서관,경기도 성남시 분당구 판교역로 75,37.3897865,127.1098561,031-729-4394
성남시 운중도서관,경기도 성남시 분당구 판교원로81번길 9,37.3899728,127.0750756,031-729-4370
성남시 중원도서관,경기도 성남시 중원구 원터로17번길 46,37.4302108,127.1401167,031-752-3913
성남시 수정도서관,경기도 성남시 수정구 수정로332번길 32,37.4522753,127.1531016,031-743-9600
성남시 복정도서관,경기도 성남시 수정구 복정로118번길 7,37.5231244,127.0313267,031-729-8710
성남시 논골도서관,경기도 성남시 수정구 논골로23번길 2,37.4560537,127.1596671,031-729-4440
양평도서관,경기도 양평군 양평읍 양근로 240-9,37.3985507,127.1068146,031-770-2730
양평군 양서친환경도서관,경기도 양평군 양서면 양수로 110,37.4475657,127.1631352,031-770-2591
양평군 어린이도서관,경기도 양평군 양평읍 양근로 240-9,37.428659,127.153577,031-770-2739
양평군 용문도서관,경기도 양평군 용문면 용문로 395,37.3580965,127.1165676,031-770-2791
양평군 지평도서관,경기도 양평군 지평면 지평의병로116번길 5,37.3807258,127.1290412,031-770-2561
양평군 양동도서관,경기도 양평군 양동면 학둔지아래길 93,37.3454424,127.1077636,031-770-2571
광주시립중앙도서관,경기도 광주시 문화로 82,37.4105616,127.2528784,031-760-5678
광주시립오포도서관,경기도 광주시 오포읍 오포로 885,37.3692382,127.2312356,031-760-5697
광주시립초월도서관,경기도 광주시 초월읍 무들로 3-26,37.3870605,127.2909196,031-760-5688
광주시립곤지암도서관,경기도 광주시 곤지암읍 곤지암로11번길 47,37.3489171,127.3410147,031-760-5666
광주시립능평도서관,경기도 광주시 창뜰아랫길 6,37.3496999,127.1671923,031-760-5912
오포작은도서관,경기도 광주시 오포읍 신현로 65-24,37.3630587,127.1551653,031-760-8743
대주작은도서관,경기도 광주시 오포읍 마루들길 276,37.3757817,127.2614716,031-760-8744
도척작은도서관,경기도 광주시 도척면 노곡로 20,37.3046236,127.3311836,031-760-5690
퇴촌작은도서관,경기도 광주시 퇴촌면 광동로 57-2,37.4706233,127.3092664,031-760-5691
남한산성작은도서관,경기도 광주시 남한산성면 남한산성로 745,37.4773703,127.1872933,031-760-8740
광남작은도서관,경기도 광주시 회안대로 350-17,37.3855352,127.2365257,031-760-8745
울산도서관,울산광역시 남구 꽃대나리로 140,35.533571,129.3360171,052-266-5670
중봉도서관,경기도 김포시 봉화로130번길 26,37.6256899,126.7067349,031-5186-4800
양곡도서관,경기도 김포시 양촌읍 양곡4로197번길 40,37.6616215,126.6314142,031-5186-4830
고촌도서관,경기도 김포시 고촌읍 장차로 14,37.6032053,126.7711481,031-5186-4850
풍무도서관,경기도 김포시 풍무로146번길 101,37.6081598,126.7262332,031-5186-4870
통진도서관,경기도 김포시 통진읍 조강로 132,37.6939423,126.5920404,031-5186-4980
누리봄작은도서관,"경기도 김포시 김포대로926번길 14, 2층",37.6248158,126.7145551,031-5186-4888
대곶작은도서관,"경기도 김포시 대곶면 율생중앙로36번길 19, 체육관 1층",37.6521773,126.5840833,031-983-1109
구래작은도서관,"경기도 김포시 김포한강9로115번길 25, 2층",37.2937629,127.0000255,031-987-0160
운양작은도서관,"경기도 김포시 모담공원로 32, 2층",37.6493088,126.6849894,031-981-9036
구미시립중앙도서관,경상북도 구미시 경은로 85,36.1140333,128.335603,054-480-4660
구미시립상모정수도서관,경상북도 구미시 상사서로4길 10,36.0873769,128.3564442,054-480-4730
구미시립인동도서관,경상북도 구미시 인동14길 14,36.0990913,128.4236401,054-480-4700
구미시립봉곡도서관,경상북도 구미시 봉곡로15길 54,36.1529195,128.3076996,054-480-2100
구미시립선산도서관,경상북도 구미시 선산읍 선산대로 1400-16,36.2387879,128.3048705,054-480-2120
원평으뜸작은도서관,경상북도 구미시 금오시장로9길 21,36.1282611,128.3400386,054-441-1025
속초시립도서관,강원특별자치도 속초시 조양로 89,38.186751,128.5908462,033-631-1443
풀이음작은도서관,강원특별자치도 속초시 미시령로3337번길 6-15,38.2053951,128.572028,033-636-1484
해평누리작은도서관,"경상북도 구미시 해평면 강동로 1652, 1층",36.2105806,128.3831645,054-471-3597
설성작은도서관,경기도 이천시 설성면 설장로17번길 6-6,37.1321024,127.5216842,031-636-2490
증포송정작은도서관,경기도 이천시 아리역로 34,37.2892999,127.4454311,031-631-1479
평생학습북카페작은도서관,경기도 이천시 애련정로136번길 84,37.282645,127.4503999,031-631-5793
이천시립마장도서관,경기도 이천시 마장면 마장로 11,37.2503901,127.3557511,031-645-3441
신둔작은도서관,경기도 이천시 신둔면 경충대로 3128,37.3061619,127.4040543,031-631-8130
호법작은도서관,경기도 이천시 호법면 이섭대천로527번길 27,37.2228461,127.4247522,031-631-0996
대월작은도서관,경기도 이천시 대월면 사동로 1-10,37.2298164,127.4921844,031-637-0997
모가작은도서관,경기도 이천시 모가면 대월로63번길 46,37.1715184,127.4821767,031-636-6025
양주시립옥정호수도서관,경기도 양주시 옥정동로7길 110,37.8203009,127.0864731,031-8082-7477
수원시립망포글빛도서관,경기도 수원시 영통구 망포로 100,37.2406408,127.0438075,031-228-4288
부산광역시립구덕도서관,부산광역시 서구 대신공원로 41,35.1216714,129.0169264,051-220-3800
부산광역시립구포도서관,부산광역시 북구 백양대로1016번다길 43,35.1939846,128.995975,051-330-6300
부산광역시립부전도서관,부산광역시 부산진구 동천로 79,35.1558256,129.0620476,051-802-5901
부산광역시립사하도서관,부산광역시 사하구 승학로 247,35.103086,128.991053,051-961-2700
부산광역시립시민도서관,부산광역시 부산진구 월드컵대로 462,35.183443,129.050125,051-810-8200
부산광역시립중앙도서관,부산광역시 중구 망양로193번길 146,35.1101431,129.02716,051-250-0300
부산광역시 영도도서관,부산광역시 영도구 함지로79번길 6,35.0755684,129.066539,051-419-4831
부산광역시립명장도서관,부산광역시 동래구 명안로46번길 35,35.2008549,129.1065573,051-527-0582
부산광역시 금정도서관,부산광역시 금정구 금정도서관로 33,35.272458,129.0961566,051-519-5600
부산광역시 남구도서관,부산광역시 남구 수영로267번길 61,35.1376994,129.09456,051-621-8160
부산광역시 만덕도서관,부산광역시 북구 은행나무로 26,35.2067391,129.036694,051-309-2097
부산광역시 사상도서관,부산광역시 사상구 덕상로72번길 9,35.1781217,128.989771,051-310-7971
부산광역시 기장도서관,부산광역시 기장군 기장읍 차성동로126번길 13-5,35.2497515,129.2172571,051-709-5351
부산광역시 재송어린이도서관,부산광역시 해운대구 해운대로76번길 35-1,35.1896121,129.1185191,051-749-7631
부산영어도서관,부산광역시 부산진구 가야대로 734,35.156842,129.0520642,051-818-2800
부산광역시 영도도서관 남항분관,부산광역시 영도구 절영로 71,35.0885443,129.039103,051-419-5671
부산광역시 다대도서관,부산광역시 사하구 다대낙조2길 9,35.0504598,128.96466,051-220-5873
부산광역시립해운대도서관,부산광역시 해운대구 양운로 183,35.1779728,129.1688996,051-7090-900
부산광역시 화명도서관,부산광역시 북구 화명대로12번길 59,35.232194,129.0094016,051-309-6481
부산광역시 정관도서관,부산광역시 기장군 정관읍 정관중앙로 100,35.3279169,129.1817747,051-709-3901
부산광역시 금곡도서관,부산광역시 북구 효열로203번길 34,35.2631352,129.0176578,051-309-6181
부산광역시립반송도서관,부산광역시 해운대구 아랫반송로 22,35.2250616,129.1483378,051-545-0102
부산광역시립서동도서관,부산광역시 금정구 서부로76번길 5,35.2198649,129.0994296,051-522-0456
부산광역시립중앙도서관 수정분관,부산광역시 동구 홍곡로 53,35.1246075,129.0405662,051-440-0300
부산광역시립연산도서관,부산광역시 연제구 고분로191번길 16,35.185874,129.1041912,051-792-5400
부산광역시립해운대도서관 우동분관,부산광역시 해운대구 우동1로 89,35.1688448,129.1558258,051-709-0980
부산광역시 강서도서관,부산광역시 강서구 공항로811번길 10,35.1804359,128.9571993,051-970-4068
부산광역시 동구도서관,부산광역시 동구 성북로36번길 54,35.1379169,129.0514958,051-440-6411
부산광역시 반여도서관,부산광역시 해운대구 재반로282번길 38,35.2020277,129.1338241,051-749-6081~4
부산광역시 수영구도서관,부산광역시 수영구 남천서로 33,35.1444008,129.105256,051-610-3993
부산광역시 망미도서관,부산광역시 수영구 연수로315번길 23,35.1734169,129.1049445,051-610-4703
부산광역시 기장디지털도서관,"부산광역시 기장군 기장읍 기장대로 560, 7층",35.2435223,129.2229656,051-709-5071
부산광역시 정관어린이도서관,부산광역시 기장군 정관읍 정관8로 11,35.322819,129.177707,051-709-5386
부산광역시 연제도서관,부산광역시 연제구 황령산로 612,35.1714281,129.0828652,051-665-5517
부산광역시 동래읍성도서관,부산광역시 동래구 동래로159번길 153,35.207052,129.094842,051-550-6901~4
부산광역시 부산진구어린이청소년도서관,"부산광역시 부산진구 백양순환로110번길 25, 3층",35.1690132,129.0396629,051-605-5802
부산광역시 안락누리도서관,부산광역시 동래구 명안로10번길 64,35.1970401,129.1077755,051-550-6911
부산광역시 강서기적의도서관,부산광역시 강서구 명지오션시티10로 80,35.0872758,128.9009941,051-970-2317
부산광역시 해운대인문학도서관,부산광역시 해운대구 반여로 132,35.2005415,129.1236973,051-749-6580
부산광역시 동구어린이영어도서관,부산광역시 동구 수성로 21,35.1345788,129.042125,051-440-6471
부산광역시 대라다목적도서관,부산광역시 기장군 기장읍 차성서로 86,35.2409871,129.2104864,051-709-3961
부산광역시 분포도서관,부산광역시 남구 분포로 97,35.1234937,129.1137445,051-607-3640
부산도서관,부산광역시 사상구 사상로310번길 33,35.1728784,128.9853065,051-310-5400
부산광역시 고촌어울림도서관,부산광역시 기장군 철마면 고촌로 51,35.2389142,129.1723178,051-709-5381
부산광역시 내리새라도서관,부산광역시 기장군 기장읍 기장대로 51,35.2373835,129.2154171,051-709-3967
태백시립산소드림도서관,강원특별자치도 태백시 장수길 33,37.1798638,128.9848913,033-550-2757
가평군 한석봉도서관,경기도 가평군 가평읍 문화로 187,37.8248081,127.5067831,031-580-4679
가평군 설악도서관,경기도 가평군 설악면 자잠로 65,37.683239,127.4908736,031-580-4313
가평군 청평도서관,경기도 가평군 청평면 은고개로 31,37.7395914,127.4241821,031-580-4332
가평군 조종도서관,경기도 가평군 조종면 조종희망로26번길 22,37.818321,127.3529165,031-580-4303
강진군도서관,전라남도 강진군 강진읍 남문길 10,34.640635,126.7695711,061-430-3832
해남군립도서관,전라남도 해남군 해남읍 군청길 4,34.5735147,126.5994916,061-530-5890
춘천시립도서관,강원특별자치도 춘천시 우석로 100,37.8631687,127.7503805,033-245-5102
경주시립도서관,경상북도 경주시 원화로 431-12,35.8598841,129.2186252,054-779-8891
경주시립송화도서관,경상북도 경주시 태종로 472-9,35.8421572,129.1816974,054-779-8907
경주시립중앙도서관,경상북도 경주시 금성로 236,35.8384087,129.2076376,054-779-8918
경주시립칠평도서관,경상북도 경주시 안강읍 비화중로 51,35.992291,129.2186912,-
경주시립감포도서관,경상북도 경주시 감포읍 동해안로 2151,35.798772,129.4929311,054-779-8912
경주시립단석도서관,경상북도 경주시 건천읍 작원3길 23,35.8517385,129.1025403,054-779-8919
의성군립도서관,경상북도 의성군 안계면 안계길 114,36.3839638,128.4401794,054-830-6957
장안꿈마루어린이 작은도서관,"서울특별시 동대문구 한천로28길 5, 시온아트빌 102동 101호",37.5732149,127.0678793,070-8821-0266
다산도서관,경상북도 고령군 다산면 다산로681,35.8219087,128.4272761,054-950-6276
시흥시 중앙도서관,경기도 시흥시 정왕대로 191,37.348122,126.735583,031-310-5230
자양한강도서관,서울특별시 광진구 뚝섬로52길 66,37.5296093,127.0779724,02-456-0048
시흥시 능곡도서관,경기도 시흥시 능곡중앙로 85,37.371378,126.8131315,031-310-2560
시흥시 대야도서관,경기도 시흥시 은행로173번길 14,37.4454052,126.79664,031-310-5274
시흥시 군자도서관,경기도 시흥시 군자로 499,37.3456428,126.7852369,031-310-5196
시흥시 목감도서관,경기도 시흥시 솔고개길 33,37.3798877,126.8031025,031-310-2590
시흥시 장곡도서관,경기도 시흥시 인선길 52,37.3775319,126.7829625,031-310-5233
시흥시 소래빛도서관,경기도 시흥시 비둘기공원로 25,37.4438392,126.7925775,031-310-5245
시흥시 정왕어린이도서관,경기도 시흥시 정왕시장길 45,37.3452203,126.7479977,031-310-5181
시흥시 신천도서관,경기도 시흥시 신천로 89-18,37.438379,126.7850242,031-310-2570
시흥시 매화도서관,경기도 시흥시 매화로 20,37.4175609,126.8155221,031-310-2580
시흥시 월곶도서관,경기도 시흥시 월곶해안로161번길 7,37.3887435,126.7362223,031-310-2591
시흥시 배곧도서관,경기도 시흥시 배곧4로 102,37.3762129,126.7290632,031-310-5280
성동구립 매봉산 숲속도서관,서울특별시 성동구 매봉길 49-29,37.5459681,127.0125058,02-2204-6485
경남대표도서관,경상남도 창원시 의창구 사림로45번길 59,35.2490494,128.6820973,055-254-4811
청소년 푸르미르 작은도서관,"서울특별시 용산구 이촌로71길 24, 청소년수련관 5층",37.5211362,126.9732353,02-2199-6506
구립은뜨락도서관,서울특별시 은평구 통일로 972,37.6123992,126.9292744,02-389-7635
사당솔밭도서관,서울특별시 동작구 솔밭로 86,37.4840674,126.9673849,02-585-8411
동작영어마루도서관,서울특별시 동작구 장승배기로16길 98,37.5091646,126.9434213,02-823-6750
대방어린이도서관,서울특별시 동작구 대방동길 55,37.5029826,126.9251559,02-813-6740
약수도서관,서울특별시 동작구 양녕로22바길 64,37.4978365,126.9474396,02-823-1907
동작샘터도서관,서울특별시 동작구 동작대로29길 63-26,37.4883609,126.9775741,02-533-6750
다울작은도서관,서울특별시 동작구 사당로20길 132,37.4788487,126.973231,02-3473-3360
국사봉숲속작은도서관,서울특별시 동작구 양녕로23길 27,37.4956113,126.9388023,010-5849-2327
김영삼도서관,서울특별시 동작구 매봉로 1,37.5053584,126.949863,02-827-0557
서대문구립이진아기념도서관,서울특별시 서대문구 독립문공원길 80,37.5743009,126.9559178,02-360-8600
홍은도담도서관,서울특별시 서대문구 홍은중앙로 129,37.6017786,126.9489927,02-360-8640
남가좌새롬어린이도서관,서울특별시 서대문구 증가로10길 16-15,37.5782918,126.9240346,02-360-8639
알음알음작은도서관,서울특별시 서대문구 경기대로 40,37.5628964,126.962342,02-330-8164
하늘샘작은도서관,서울특별시 서대문구 독립문로 27,37.5697695,126.9613207,02-3140-8334
북아현마을 북카페,서울특별시 서대문구 북아현로 24,37.5594408,126.9570091,02-330-8672
아이누리작은도서관,서울특별시 서대문구 증가로 13-10,37.5692972,126.9308224,02-330-8775
행복작은도서관,서울특별시 서대문구 모래내로 334,37.579981,126.9341374,02-330-8788
논골작은도서관,서울특별시 서대문구 연희로41가길 33,37.591147,126.9337221,02-391-8789
파랑새작은도서관,서울특별시 서대문구 모래내로 15길 37,37.5732691,126.919663,02-330-8992
이팝꽃향기작은도서관,서울특별시 서대문구 불광천길 204,37.5836923,126.9109342,02-302-9798
늘푸른열린작은도서관,서울특별시 서대문구 수색로 100-55,37.5742842,126.9101562,02-330-8554
가슴따뜻한작은도서관,서울특별시 서대문구 응암로1길 10,37.5814481,126.9111617,02-330-8652
새싹작은도서관,서울특별시 서대문구 통일로27길 19,37.5831264,126.9483956,02-330-8663
문화촌작은도서관,서울특별시 서대문구 세검정로4길 32,37.5937421,126.9496787,02-330-8991
햇살작은도서관,서울특별시 서대문구 세검정로1길 45,37.5931931,126.9438887,02-330-8461
꿈이있는작은도서관,서울특별시 서대문구 통일로34길 27,37.5860669,126.9493506,02-330-8453
구로꿈나무어린이도서관,서울특별시 구로구 구로동로26길 54,37.4898684,126.8872465,02-830-1623
꿈마을도서관,서울특별시 구로구 디지털로27다길 65,37.4871738,126.8902592,02-830-5807
온누리도서관,서울특별시 구로구 구로중앙로27나길 9,37.4969154,126.8858064,02-858-9080
하늘도서관,서울특별시 구로구 구로동로13길 68,37.4874326,126.8809177,02-864-9585
개봉도서관,서울특별시 구로구 개봉로16길 30-11,37.4897388,126.8583705,02-2689-1695
글마루한옥어린이도서관,서울특별시 구로구 고척로27바길 7,37.5068616,126.8456141,02-2060-5169
신도림어린이영어작은도서관,"서울특별시 구로구 신도림로 40, 신도림동주민센터 2층",37.4897388,126.8583705,02-2069-0185
궁동어린이도서관,서울특별시 구로구 오리로 1352,37.4837252,126.8413333,02-2060-8229
구로기적의도서관,서울특별시 구로구 구로중앙로40길 24,37.5071053,126.8775035,02-2632-8878
금촌무지개작은도서관,"경기도 파주시 새꽃로 193, 금촌역사 내 1층",37.766106,126.774515,031-941-2958
파주시립파평도서관,경기도 파주시 파평면 청송로 189-21,37.9217217,126.8378254,031-940-5990
평택시립배다리도서관,경기도 평택시 죽백6로 20,37.0104896,127.143078,031-8024-5467
화성시립동탄다원이음터도서관,경기도 화성시 동탄순환대로 754-14,37.199327,127.0970177,031-372-9611
화성시립송린이음터도서관,경기도 화성시 수노을2로 150,37.2793971,126.8228144,031-356-9680
화성시립동탄목동이음터도서관,경기도 화성시 동탄순환대로20길 6,37.1894624,127.1290084,031-378-6771
샘내작은도서관,경기도 화성시 매송면 매송고색로375번길 11,37.2446509,126.9461843,031-293-7307
전주시립도서관 꽃심,전북특별자치도 전주시 완산구 백제대로 306,35.8102151,127.1267053,063-230-1840
여수시립이순신도서관,전라남도 여수시 웅천6길 51,35.8102151,127.1267053,061-659-2850
경북도서관,경상북도 예천군 호명읍 도청대로 200,36.5743881,128.4879321,054-650-3900
담작은도서관,강원특별자치도 춘천시 효자문길7번길 10,37.871844,127.7316012,033-256-6363
춘천시립청소년도서관,강원특별자치도 춘천시 옛경춘로 830-24,37.8703944,127.7111063,033-245-5792
춘천시립동내도서관,강원특별자치도 춘천시 동내면 학곡동1길 17-4,37.8360921,127.7625953,033-245-5130
춘천시립신사우도서관,강원특별자치도 춘천시 사우4길 26,37.9056894,127.7281987,033-245-5133
춘천시립소양도서관,강원특별자치도 춘천시 삭주로145번길 69-8,37.8926589,127.7451648,033-245-5142
춘천시립남산도서관,강원특별자치도 춘천시 남산면 강촌로 311,37.7928106,127.643413,033-245-5560
춘천시립서면도서관,강원특별자치도 춘천시 서면 박사로 948,37.9174902,127.6954023,033-245-5173
청라호수도서관,인천광역시 서구 크리스탈로 59,37.5521188,126.6441068,032-563-9579
청라국제도서관,인천광역시 서구 담지로 24,37.5351372,126.6607243,032-562-6823
영종하늘도서관,인천광역시 중구 하늘중앙로 132,37.4944932,126.5640039,032-746-9143
마전도서관,인천광역시 서구 원당대로 563,37.5909462,126.6512451,032-590-2800
송도국제기구도서관,"인천광역시 연수구 아트센터대로 175, 2층",37.3961117,126.6343272,032-851-6650
충청남도천안교육지원청 성환도서관,충청남도 천안시 서북구 성환읍 신선동길 25,36.9132001,127.1306784,041-581-9962
충청남도공주교육지원청 공주도서관,충청남도 공주시 영명학당2길 24-5,36.4516876,127.1263431,041-855-7121
충청남도공주교육지원청 유구도서관,충청남도 공주시 유구읍 중앙1길 49-17,36.548806,126.950039,041-841-1196
충청남도보령교육지원청 보령도서관,충청남도 보령시 보령남로 27,36.3426797,126.6004841,041-934-0929
충청남도보령교육지원청 웅천도서관,충청남도 보령시 웅천읍 방축길 90-39,36.2322323,126.6058401,041-934-1789
충청남도아산교육지원청 아산도서관,충청남도 아산시 문화로 53,36.7896256,126.9920146,041-541-1020
